Cz,Fz,Fp1,F3,C1,C3,T7,C5,CP5,CP3,CP1,P1,P3,O1,CPz,Pz,Oz,O2,P4,P2,CP2,CP4,CP6,C6,T8,C4,C2,F4,Fp2,Label
10.495,-20.029,-216.033,-47.682,54.565,-15.407,-61.797,37.974,-20.486,-18.047,7.166,-1.581,-5.898,5.834,5.897,-4.774,15.866,14.13,-6.781,-5.157,43.198,-0.49,7.986,-17.74,-176.553,1.879,22.292,-34.011,-55.749,0
5.362,-22.571,-208.132,-67.615,48.362,-15.392,-94.01,62.015,-22.514,-19.566,6.647,-4.141,-12.039,-0.32,0.768,-8.355,8.677,15.14,-9.848,-6.689,35.47,-1.514,5.417,-21.82,-157.934,-2.221,17.659,-31.415,-45.447,0
7.918,-18.962,-178.21,-67.547,44.215,-13.839,-61.129,62.465,-19.418,-16.985,10.226,-4.136,-12.54,-4.93,5.378,-7.835,4.058,2.83,-9.325,-9.756,36.972,1.562,5.923,-18.212,-129.599,5.978,23.789,-22.674,-41.815,0
3.812,-14.845,-174.958,-53.135,53.905,-15.875,-28.28,41.91,-17.349,-20.041,3.044,-7.718,-14.064,-2.876,6.397,-11.413,4.054,-3.321,-10.853,-12.82,38.984,-5.1,3.868,-23.317,-124.859,2.898,19.666,-30.849,-41.261,0
-2.34,-14.83,-189.128,-51.032,57.95,-8.686,-60.527,60.311,-14.258,-16.435,3.041,-9.76,-14.05,-0.311,-3.856,-16.012,9.685,6.929,-17.502,-13.832,32.797,-12.78,-2.796,-35.589,-140.615,-9.912,7.864,-32.867,-52.491,0
-6.948,-23.524,-199.697,-57.641,52.769,-9.19,-92.742,75.108,-14.244,-16.419,2.525,-14.361,-16.597,-5.947,-4.364,-18.046,10.7,9.484,-30.805,-22.527,24.055,-23.013,-15.088,-45.288,-165.578,-24.247,3.245,-30.785,-74.467,0
-18.725,-35.796,-211.281,-64.756,49.642,-29.161,-59.861,42.757,-24.476,-31.259,-13.359,-21.519,-25.29,-10.039,-1.798,-24.175,5.566,-0.772,-39.483,-32.751,17.371,-35.798,-22.245,-48.828,-185.904,-36.518,-0.344,-47.148,-72.856,0
-18.706,-34.223,-212.094,-66.74,50.105,-31.181,-38.797,35.542,-27.525,-33.277,-14.882,-19.448,-23.728,0.729,-6.919,-22.614,7.61,0.766,-28.173,-26.058,21.965,-26.54,-12.489,-39.046,-165.226,-28.285,0.681,-48.126,-54.34,0
0.268,-21.894,-196.513,-58.989,50.055,-11.17,-68.984,68.295,-13.665,-17.875,3.064,-11.232,-10.896,12,-3.326,-9.272,16.312,12.036,-13.8,-13.737,33.726,-6.534,1.868,-25.687,-132.273,-6.227,10.926,-23.487,-56.847,0
1.805,-29.557,-198.365,-59.442,41.808,-14.745,-36.128,58.492,-13.652,-20.931,-0.526,-16.344,-13.959,3.278,-4.348,-10.799,10.66,3.827,-24.545,-20.383,24.983,-16.261,-6.331,-33.858,-153.658,-11.344,6.817,-34.734,-72.16,0
-17.152,-54.118,-214.561,-80.388,28.446,-38.296,-39.165,28.208,-31.569,-36.279,-17.431,-26.573,-27.778,-12.607,-20.737,-25.645,-4.208,-13.596,-40.402,-32.146,8.052,-32.639,-22.718,-54.316,-185.78,-33.362,-7.535,-66.975,-74.137,0
-16.11,-49.453,-206.149,-89.529,33.54,-34.672,-71.402,50.209,-28.976,-30.607,-10.242,-20.399,-21.602,-6.446,-15.593,-17.935,1.944,-3.336,-25.504,-21.355,17.265,-15.7,-10.4,-47.602,-161.003,-21.546,3.743,-54.1,-63.816,0
4.398,-18.153,-185.963,-65.873,53.999,-11.583,-88.749,74.749,-13.065,-14.183,11.798,-5.01,-5.187,8.417,13.111,2.575,20.385,17.672,-2.425,-1.866,33.642,8.394,14.713,-21.939,-128.054,8.702,25.769,-21.258,-55.556,0
11.566,-6.864,-183.728,-38.655,66.753,-2.35,-55.872,58.281,-9.978,-5.46,21.52,2.68,0.454,8.921,22.832,8.208,21.902,14.581,-1.91,2.234,36.17,8.898,16.235,-15.77,-139.197,11.255,25.743,-13.04,-53.451,0
4.382,-11.468,-179.958,-34.005,70.272,2.263,-44.546,56.686,-3.308,7.866,24.06,3.702,9.675,8.912,14.1,9.737,21.368,12.517,-6.519,-1.354,40.232,1.717,5.461,-24.975,-166.723,-1.564,20.082,-26.859,-45.713,0
0.791,-10.432,-175.68,-46.267,64.567,5.335,-76.776,69.949,2.843,9.907,19.425,1.649,12.739,11.977,8.451,7.165,25.957,20.701,-10.099,-3.914,36.605,-7.506,-1.205,-32.635,-174.24,-8.735,18.013,-34.005,-37.982,0
